longitude,latitude,label,start_date,end_date
-47.954472480379500,-8.884646450935350,Pasture,2017-09-01,2018-08-31
-47.908447616700200,-8.838169857423120,Cerrado,2017-09-01,2018-08-31
-47.873788217453400,-8.840437210989160,Cerrado,2017-09-01,2018-08-31
-47.862063535840500,-8.845579970696180,Pasture,2017-09-01,2018-08-31
-47.845253469297600,-8.839795278043130,Pasture,2017-09-01,2018-08-31
-47.827238739327400,-8.832259687233650,Pasture,2017-09-01,2018-08-31
-47.828791635708600,-8.838814661272280,Pasture,2017-09-01,2018-08-31
-47.822631445013300,-8.835091192022600,Pasture,2017-09-01,2018-08-31
-47.799809979116600,-8.817387274795890,Pasture,2017-09-01,2018-08-31
-47.793266969467800,-8.815882008901200,Pasture,2017-09-01,2018-08-31
-47.758003603183100,-8.784169606421910,Cerrado,2017-09-01,2018-08-31
-47.748052426410800,-8.739744736479500,Pasture,2017-09-01,2018-08-31
-47.744440579027000,-8.711574233782000,Cerrado,2017-09-01,2018-08-31
-47.749142998503200,-8.705752928909150,Cerrado,2017-09-01,2018-08-31
-47.744257272556700,-8.648801285767870,Campo_Cerrado,2017-09-01,2018-08-31
-47.745145417173000,-8.640357840520380,Campo_Cerrado,2017-09-01,2018-08-31
-47.768651558273400,-8.556704934426470,Pasture,2017-09-01,2018-08-31
-47.767251656998800,-8.549103470390760,Soy,2017-09-01,2018-08-31
-47.769010132867800,-8.533650323330120,Soy,2017-09-01,2018-08-31
-47.770637067199300,-8.504376288067020,Pasture,2017-09-01,2018-08-31
-47.770973538961700,-8.498254205873730,Pasture,2017-09-01,2018-08-31
-47.777532440795400,-8.505437834888030,Cerrado,2017-09-01,2018-08-31
-47.769381599890700,-8.494738066591290,Pasture,2017-09-01,2018-08-31
-47.774385938097700,-8.428512070227860,Pasture,2017-09-01,2018-08-31
-47.776416207773200,-8.423150159358740,Pasture,2017-09-01,2018-08-31
-47.763451512615800,-8.385016741337040,Urban_Area,2017-09-01,2018-08-31
-47.725003448200800,-8.301965503571980,Pasture,2017-09-01,2018-08-31
-47.714936912177500,-8.300333694206060,Cerrado,2017-09-01,2018-08-31
-47.702299016919700,-8.274025988137910,Cerrado,2017-09-01,2018-08-31
-47.688906751413400,-8.214660948903250,Cerrado,2017-09-01,2018-08-31
-47.694750259332600,-8.187122263570800,Cerrado,2017-09-01,2018-08-31
-47.700633713735400,-8.173759053583330,Cerrado,2017-09-01,2018-08-31
-47.533073480988200,-7.955756102323910,Soy,2017-09-01,2018-08-31
-47.513861643936300,-7.954969642758520,Cerradao,2017-09-01,2018-08-31
-47.533409908689400,-7.919204697570230,Cerrado,2017-09-01,2018-08-31
-47.549454142553800,-7.883991535155240,Pasture,2017-09-01,2018-08-31
-47.438556146937200,-7.816453013400220,Cerrado,2017-09-01,2018-08-31
-47.420899265773300,-7.819978237364260,Pasture,2017-09-01,2018-08-31
-47.399866046185600,-7.804723289620430,Pasture,2017-09-01,2018-08-31
-47.280256289156700,-7.757620149905530,Planted_Forest,2017-09-01,2018-08-31
-47.231053081257400,-7.878788225770440,Cerradao,2017-09-01,2018-08-31
-47.216969463648900,-7.894654597529910,Pasture,2017-09-01,2018-08-31
-47.164486332364200,-7.930976469814420,Pasture,2017-09-01,2018-08-31
-47.054420520128500,-8.049105371749460,Cerrado,2017-09-01,2018-08-31
-46.931553627190600,-8.015653370037080,Pasture,2017-09-01,2018-08-31
-46.783788666949200,-7.920708188318130,Cerradao,2017-09-01,2018-08-31
-46.808414420572000,-7.977120560666790,Pasture,2017-09-01,2018-08-31
-46.838095857438800,-8.035724163212690,Cerrado,2017-09-01,2018-08-31
-47.016535381297900,-8.072041960344300,Campo_Cerrado,2017-09-01,2018-08-31
-47.320752098681100,-7.729815821254590,Pasture,2017-09-01,2018-08-31
-47.284109915164500,-7.659691006948860,Pasture,2017-09-01,2018-08-31
-47.299848575274200,-7.632135798865160,Soy,2017-09-01,2018-08-31
-47.303968504832000,-7.635490292618880,Cerrado,2017-09-01,2018-08-31
-47.390095646700400,-7.466540865855270,Pasture,2017-09-01,2018-08-31
-47.377084452302400,-7.370099233544440,Cerrado,2017-09-01,2018-08-31
-47.300304860497600,-7.374975272360860,Cerrado,2017-09-01,2018-08-31
-47.284894818446600,-7.374765538521860,Pasture,2017-09-01,2018-08-31
-46.979154742136100,-7.408833341602190,Pasture,2017-09-01,2018-08-31
-46.977139348421400,-7.411208597069770,Cerradao,2017-09-01,2018-08-31
-46.920948515755400,-7.408063737179990,Urban_Area,2017-09-01,2018-08-31
-46.888536276058900,-7.410968049582060,Pasture,2017-09-01,2018-08-31
-46.844375919672100,-7.410532172199170,Cerradao,2017-09-01,2018-08-31
-46.795749075393500,-7.428499979078440,Pasture,2017-09-01,2018-08-31
-46.609932589883400,-7.363725477598070,Pasture,2017-09-01,2018-08-31
-46.557600934433800,-7.350956129821400,Pasture,2017-09-01,2018-08-31
-46.422709029702900,-7.391306712564700,Soy,2017-09-01,2018-08-31
-46.374020359789500,-7.409719039467460,Pasture,2017-09-01,2018-08-31
-46.369902925373500,-7.411998768060950,Pasture,2017-09-01,2018-08-31
-46.361427225982200,-7.417076852083450,Soy,2017-09-01,2018-08-31
-46.335384069532600,-7.442800707738620,Soy_Corn,2017-09-01,2018-08-31
-46.285552258981900,-7.450809065971280,Cerradao,2017-09-01,2018-08-31
-46.140345224894900,-7.498519206429640,Pasture,2017-09-01,2018-08-31
-46.130447433158400,-7.498424449140550,Pasture,2017-09-01,2018-08-31
-46.004951400186800,-7.601702541118040,Pasture,2017-09-01,2018-08-31
-46.043688002636600,-7.707282471334190,Pasture,2017-09-01,2018-08-31
-46.043426273550700,-7.711775373893090,Corn,2017-09-01,2018-08-31
-46.040037388595500,-7.720786888997220,Pasture,2017-09-01,2018-08-31
-46.045652753619600,-7.725775165412200,Pasture,2017-09-01,2018-08-31
-46.038197675327400,-7.726888685164780,Pasture,2017-09-01,2018-08-31
-45.978652484852000,-7.765887796180950,Soy,2017-09-01,2018-08-31
-45.987208120662600,-7.792841626103730,Soy,2017-09-01,2018-08-31
-46.025022573696200,-7.763096395303500,Pasture,2017-09-01,2018-08-31
-46.030062403053700,-7.757944275328610,Pasture,2017-09-01,2018-08-31
-46.034654463650500,-7.722115292277950,Pasture,2017-09-01,2018-08-31
-46.007485709610700,-7.632447612626480,Pasture,2017-09-01,2018-08-31
-46.004587089588600,-7.604229649713480,Pasture,2017-09-01,2018-08-31
-46.006393943765200,-7.587281411332210,Cerrado,2017-09-01,2018-08-31
-46.015705795993300,-7.568976189262970,Cerrado,2017-09-01,2018-08-31
-46.134860152771900,-7.496197810079040,Pasture,2017-09-01,2018-08-31
-46.153944954563000,-7.485058705108340,Pasture,2017-09-01,2018-08-31
-46.168907680520000,-7.476574902043280,Pasture,2017-09-01,2018-08-31
-46.219103183401000,-7.461834944013070,Pasture,2017-09-01,2018-08-31
-46.229670157125100,-7.457542693449390,Soy,2017-09-01,2018-08-31
-46.393000407760000,-7.394546770695260,Soy,2017-09-01,2018-08-31
-46.521367647867700,-7.361288080102960,Pasture,2017-09-01,2018-08-31
-46.578249503866400,-7.352015387938510,Pasture,2017-09-01,2018-08-31
-46.604164327579300,-7.362005350221010,Pasture,2017-09-01,2018-08-31
-46.644264855717900,-7.375000737936610,Pasture,2017-09-01,2018-08-31
-46.806237696937900,-7.429357811213260,Cerradao,2017-09-01,2018-08-31
-46.864864288890200,-7.412055748732450,Cerrado,2017-09-01,2018-08-31
-46.906282084109500,-7.402557185171450,Cerrado,2017-09-01,2018-08-31
-46.948001045680400,-7.408352205888950,Pasture,2017-09-01,2018-08-31
-46.986249873794600,-7.408522267163910,Cerrado,2017-09-01,2018-08-31
-47.257864638868800,-7.402878070654560,Pasture,2017-09-01,2018-08-31
-47.414053967259400,-7.356531180656440,Pasture,2017-09-01,2018-08-31
-47.418728888452000,-7.355760498711840,Cerrado,2017-09-01,2018-08-31
-47.431092104132100,-7.353524133414170,Pasture,2017-09-01,2018-08-31
-47.440355909051300,-7.232722273838000,Pasture,2017-09-01,2018-08-31
-47.435110077956400,-7.088853753441510,Cerrado,2017-09-01,2018-08-31
-47.434730006764200,-7.099906382268510,Cerradao,2017-09-01,2018-08-31
-47.419839538274800,-7.171764733149150,Cerrado,2017-09-01,2018-08-31
-47.439686671101600,-7.260441261370340,Pasture,2017-09-01,2018-08-31
-47.437882980060900,-7.317031299939500,Cerrado,2017-09-01,2018-08-31
-47.522933699642700,-7.340482634408610,Cerrado,2017-09-01,2018-08-31
-47.586372678613300,-7.361175279813120,Pasture,2017-09-01,2018-08-31
-47.596366397795700,-7.385344327772750,Pasture,2017-09-01,2018-08-31
-47.674149384972200,-7.435001327970350,Pasture,2017-09-01,2018-08-31
-47.714028361156100,-7.424011854177380,Pasture,2017-09-01,2018-08-31
-47.742310751424100,-7.462901035982650,Pasture,2017-09-01,2018-08-31
-47.860855653791300,-7.483539160701140,Urban_Area,2017-09-01,2018-08-31
-47.853077193024800,-7.567686273911070,Cerradao,2017-09-01,2018-08-31
-47.863804522411100,-7.606017198021590,Campo_Cerrado,2017-09-01,2018-08-31
-47.866927596467700,-7.611516372683250,Pasture,2017-09-01,2018-08-31
-47.843834361498400,-7.607866230676760,Pasture,2017-09-01,2018-08-31
-47.848185793381200,-7.555410996134990,Pasture,2017-09-01,2018-08-31
-47.999450706209000,-7.410687235375920,Pasture,2017-09-01,2018-08-31
-48.080091825614700,-7.322271153794930,Pasture,2017-09-01,2018-08-31
-48.118107915140300,-7.286455886216520,Pasture,2017-09-01,2018-08-31
-48.151382237377900,-7.247220239345360,Urban_Area,2017-09-01,2018-08-31
-48.261756437568300,-7.259115850918520,Pasture,2017-09-01,2018-08-31
-48.356869860329400,-7.378895329931930,Pasture,2017-09-01,2018-08-31
-48.359676503845400,-7.420197941587610,Pasture,2017-09-01,2018-08-31
-48.459253917913600,-7.836376260174780,Cerrado,2017-09-01,2018-08-31
-48.465111487845000,-8.208774877581410,Pasture,2017-09-01,2018-08-31
-48.463024886165500,-8.219635982355610,Pasture,2017-09-01,2018-08-31
-48.485824830403500,-8.365713642684440,Cerradao,2017-09-01,2018-08-31
-48.484525502401700,-8.422873273216520,Pasture,2017-09-01,2018-08-31
-48.488941153056600,-8.466140615728420,Pasture,2017-09-01,2018-08-31
-48.486281365937200,-8.541815495196390,Pasture,2017-09-01,2018-08-31
-48.481346785980500,-8.545997993919970,Pasture,2017-09-01,2018-08-31
-48.476948927266200,-8.572793542781220,Pasture,2017-09-01,2018-08-31
-48.480658646183000,-8.579243092522860,Pasture,2017-09-01,2018-08-31
-48.489463912683000,-8.599261336466170,Pasture,2017-09-01,2018-08-31
-48.494436095672200,-8.664819345906030,Pasture,2017-09-01,2018-08-31
-48.518090664789300,-8.769998502885240,Pasture,2017-09-01,2018-08-31
-48.498817877295000,-8.962671243154090,Cerrado,2017-09-01,2018-08-31
-48.543644133017200,-9.166559362176050,Pasture,2017-09-01,2018-08-31
-48.551383673715200,-9.235995691789650,Pasture,2017-09-01,2018-08-31
-48.354636944571600,-9.767956726548600,Pasture,2017-09-01,2018-08-31
-48.352929708775000,-9.780970138334100,Cerrado,2017-09-01,2018-08-31
-48.348693398614500,-9.791207996043640,Cerrado,2017-09-01,2018-08-31
-48.343123043101500,-9.795791725335560,Cerrado,2017-09-01,2018-08-31
-48.312861231440700,-9.816232291945290,Campo_Cerrado,2017-09-01,2018-08-31
-48.322844288013800,-9.812929901335370,Cerradao,2017-09-01,2018-08-31
-48.314589674383000,-9.823516815032900,Cerradao,2017-09-01,2018-08-31
-48.345942114206400,-9.936531616952920,Pasture,2017-09-01,2018-08-31
-48.335307206787200,-9.971156469257570,Campo_Cerrado,2017-09-01,2018-08-31
-48.307087908993300,-10.114678900647600,Pasture,2017-09-01,2018-08-31
-48.197040940653500,-9.451181774297250,Cerrado,2017-09-01,2018-08-31
-48.150808446095200,-9.415765648796260,Campo_Cerrado,2017-09-01,2018-08-31
-48.147531751635200,-9.400854174778940,Sugarcane,2017-09-01,2018-08-31
-48.149263903465500,-9.398753834887890,Sugarcane,2017-09-01,2018-08-31
-48.145912240384700,-9.395158772497710,Sugarcane,2017-09-01,2018-08-31
-48.139600521409100,-9.395844048980420,Sugarcane,2017-09-01,2018-08-31
-48.144677649814200,-9.391389543246800,Sugarcane,2017-09-01,2018-08-31
-48.138488178512200,-9.393383460231950,Sugarcane,2017-09-01,2018-08-31
-48.137009339513600,-9.390393553896430,Sugarcane,2017-09-01,2018-08-31
-48.143756657890100,-9.387482195189170,Sugarcane,2017-09-01,2018-08-31
-48.136410761237900,-9.386336753709200,Sugarcane,2017-09-01,2018-08-31
-48.142519677555500,-9.383348798233930,Sugarcane,2017-09-01,2018-08-31
-48.136335856229800,-9.382646078462340,Sugarcane,2017-09-01,2018-08-31
-48.141581611827400,-9.380211729199690,Sugarcane,2017-09-01,2018-08-31
-48.141119625638900,-9.377450387304930,Sugarcane,2017-09-01,2018-08-31
-48.135525626628400,-9.375962799620770,Sugarcane,2017-09-01,2018-08-31
-48.138103771011500,-9.372871981296990,Sugarcane,2017-09-01,2018-08-31
-48.143080008755000,-9.374059612255550,Sugarcane,2017-09-01,2018-08-31
-48.148392312636400,-9.362510493697350,Pasture,2017-09-01,2018-08-31
-48.150526333870500,-9.369065669163730,Pasture,2017-09-01,2018-08-31
-48.155140602781900,-9.366390931337260,Pasture,2017-09-01,2018-08-31
-48.158681100731700,-9.364311293425490,Pasture,2017-09-01,2018-08-31
-48.153331300270600,-9.361060035424580,Pasture,2017-09-01,2018-08-31
-48.167109999091500,-9.334749753973480,Campo_Cerrado,2017-09-01,2018-08-31
-48.159621179506200,-9.334180094052030,Sugarcane,2017-09-01,2018-08-31
-48.160944712086100,-9.329673954068650,Sugarcane,2017-09-01,2018-08-31
-48.158598702927700,-9.326929383905070,Sugarcane,2017-09-01,2018-08-31
-48.167703652068900,-9.327311147769920,Cerrado,2017-09-01,2018-08-31
-48.168727068241700,-9.319935127449200,Cerrado,2017-09-01,2018-08-31
-48.161027701036400,-9.321985030183330,Sugarcane,2017-09-01,2018-08-31
-48.161544880113100,-9.318251910876440,Sugarcane,2017-09-01,2018-08-31
-48.162147708183000,-9.311832496441630,Sugarcane,2017-09-01,2018-08-31
-48.161776190907600,-9.314813136630240,Sugarcane,2017-09-01,2018-08-31
-48.163775316792600,-9.309428502446630,Sugarcane,2017-09-01,2018-08-31
-48.166168342192400,-9.304645815027060,Sugarcane,2017-09-01,2018-08-31
-48.169285814444400,-9.300454556084460,Sugarcane,2017-09-01,2018-08-31
-48.175430291743800,-9.303208222545100,Cerrado,2017-09-01,2018-08-31
-48.176254770596300,-9.299627057375620,Cerrado,2017-09-01,2018-08-31
-48.171516572978100,-9.294932839685550,Sugarcane,2017-09-01,2018-08-31
-48.172384933156000,-9.289409643511460,Sugarcane,2017-09-01,2018-08-31
-48.179288575633000,-9.286658051792680,Sugarcane,2017-09-01,2018-08-31
-48.175136811007900,-9.281535176027790,Sugarcane,2017-09-01,2018-08-31
-48.181218841490500,-9.280651259389790,Sugarcane,2017-09-01,2018-08-31
-48.176415183401100,-9.275230492988470,Sugarcane,2017-09-01,2018-08-31
-48.175710151974900,-9.278372266760160,Sugarcane,2017-09-01,2018-08-31
-48.177439489062400,-9.272071532653220,Sugarcane,2017-09-01,2018-08-31
-48.182429837824100,-9.272584180163740,Sugarcane,2017-09-01,2018-08-31
-48.178955855493500,-9.266861575822060,Sugarcane,2017-09-01,2018-08-31
-48.182718974070700,-9.267168954598770,Sugarcane,2017-09-01,2018-08-31
-48.184031649623400,-9.260559982305450,Sugarcane,2017-09-01,2018-08-31
-48.182035019879200,-9.256838834814360,Sugarcane,2017-09-01,2018-08-31
-48.179619557647200,-9.252215984866250,Sugarcane,2017-09-01,2018-08-31
-48.179123227351400,-9.261116687704690,Cerrado,2017-09-01,2018-08-31
-48.170963576757600,-9.250913599668990,Cerrado,2017-09-01,2018-08-31
-48.178281966168200,-9.245574135117500,Sugarcane,2017-09-01,2018-08-31
-48.177632570594400,-9.241816552259260,Sugarcane,2017-09-01,2018-08-31
-48.170195963709900,-9.239635422360370,Cerrado,2017-09-01,2018-08-31
-48.169231180286800,-9.234200541906000,Cerrado,2017-09-01,2018-08-31
-48.179467304994800,-9.231653522879180,Sugarcane,2017-09-01,2018-08-31
-48.178053255986800,-9.226342676960750,Sugarcane,2017-09-01,2018-08-31
-48.177107164147000,-9.221929977263200,Sugarcane,2017-09-01,2018-08-31
-48.175585965095700,-9.217058738856920,Sugarcane,2017-09-01,2018-08-31
-48.169841184380000,-9.221556945111250,Cerrado,2017-09-01,2018-08-31
-48.168886245440600,-9.216565562917750,Cerrado,2017-09-01,2018-08-31
-48.167065996625600,-9.210275999748610,Sugarcane,2017-09-01,2018-08-31
-48.161696543829500,-9.208895170752770,Sugarcane,2017-09-01,2018-08-31
-48.164897352314900,-9.204484597247210,Sugarcane,2017-09-01,2018-08-31
-48.170025203696000,-9.203980438428130,Sugarcane,2017-09-01,2018-08-31
-48.160621085527900,-9.200850118909210,Sugarcane,2017-09-01,2018-08-31
-48.157081966557700,-9.204050235162540,Sugarcane,2017-09-01,2018-08-31
-48.159735939060600,-9.197253016736100,Sugarcane,2017-09-01,2018-08-31
-48.156295114924400,-9.192486536183390,Sugarcane,2017-09-01,2018-08-31
-48.166966394317700,-9.182955961635240,Sugarcane,2017-09-01,2018-08-31
-48.154319278875800,-9.189311983448230,Sugarcane,2017-09-01,2018-08-31
-48.151767127820000,-9.184264317335970,Sugarcane,2017-09-01,2018-08-31
-48.146863601446200,-9.180421986667820,Sugarcane,2017-09-01,2018-08-31
-48.150527981670100,-9.175603240033590,Sugarcane,2017-09-01,2018-08-31
-48.144836948482500,-9.187239463821540,Sugarcane,2017-09-01,2018-08-31
-48.151379100090300,-9.197872994767570,Sugarcane,2017-09-01,2018-08-31
-48.141007863460300,-9.183174815656890,Sugarcane,2017-09-01,2018-08-31
-48.139881797911100,-9.178263963134340,Sugarcane,2017-09-01,2018-08-31
-48.146809866206800,-9.172829765520460,Sugarcane,2017-09-01,2018-08-31
-48.141837972133500,-9.165620368749950,Sugarcane,2017-09-01,2018-08-31
-48.132175093139200,-9.159935849748280,Sugarcane,2017-09-01,2018-08-31
-48.140263827052400,-9.159227218541720,Sugarcane,2017-09-01,2018-08-31
-48.126837737675000,-9.151055546391200,Sugarcane,2017-09-01,2018-08-31
-48.124814370313500,-9.144403013753460,Sugarcane,2017-09-01,2018-08-31
-48.122406453235400,-9.137419448497480,Sugarcane,2017-09-01,2018-08-31
-48.125100774123700,-9.123965407634810,Sugarcane,2017-09-01,2018-08-31
-48.130449877277800,-9.127853996829110,Sugarcane,2017-09-01,2018-08-31
-48.125713172070400,-9.120372443875640,Sugarcane,2017-09-01,2018-08-31
-48.133537482856500,-9.117407567751880,Sugarcane,2017-09-01,2018-08-31
-48.127152025199700,-9.114789623586810,Sugarcane,2017-09-01,2018-08-31
-48.139651688923500,-9.078100636635600,Soy_Corn,2017-09-01,2018-08-31
-48.140842673385700,-9.074211655442610,Soy_Corn,2017-09-01,2018-08-31
-48.145462280392000,-9.077650892141610,Sugarcane,2017-09-01,2018-08-31
-48.146348838549800,-9.073370955211940,Sugarcane,2017-09-01,2018-08-31
-48.147876704747700,-9.068704134508670,Sugarcane,2017-09-01,2018-08-31
-48.150561510689000,-9.064228842632090,Sugarcane,2017-09-01,2018-08-31
-48.134656841754200,-8.962620132737150,Pasture,2017-09-01,2018-08-31
-48.129980056850200,-8.968999906540650,Pasture,2017-09-01,2018-08-31
-48.101527985277300,-8.955467981746810,Sugarcane,2017-09-01,2018-08-31
-48.094040596165800,-8.952605101376670,Sugarcane,2017-09-01,2018-08-31
-48.097966891317900,-8.953659341080520,Sugarcane,2017-09-01,2018-08-31
-48.090756526049600,-8.950736346628980,Sugarcane,2017-09-01,2018-08-31
-48.081593713808400,-8.948169723358850,Soy_Corn,2017-09-01,2018-08-31
-48.075114799399700,-8.951295206457230,Soy_Corn,2017-09-01,2018-08-31
-48.062174161807800,-8.953232284663270,Cerrado,2017-09-01,2018-08-31
-48.058050513175100,-8.949738920550550,Cerrado,2017-09-01,2018-08-31
-48.052840903754900,-8.945771755939660,Sugarcane,2017-09-01,2018-08-31
-48.053535479116800,-8.939259189531800,Soy_Corn,2017-09-01,2018-08-31
-48.049287674551500,-8.941877544908220,Soy_Corn,2017-09-01,2018-08-31
-48.050446574089400,-8.935890486865910,Soy_Corn,2017-09-01,2018-08-31
-48.044932029143800,-8.939324902257590,Soy_Corn,2017-09-01,2018-08-31
-48.051567221400400,-8.932395363713780,Soy_Corn,2017-09-01,2018-08-31
-48.003332567856000,-8.905935017511540,Cerrado,2017-09-01,2018-08-31
-48.000552113843900,-8.898720998261820,Cerrado,2017-09-01,2018-08-31
-47.992867478247300,-8.907291730057840,Cerrado,2017-09-01,2018-08-31
-47.990545466984300,-8.899837176986790,Cerrado,2017-09-01,2018-08-31
-47.983577200399100,-8.907480259753330,Cerrado,2017-09-01,2018-08-31
-47.982341293385000,-8.901752659912500,Cerrado,2017-09-01,2018-08-31
-47.958562112843700,-8.893685358587820,Cerrado,2017-09-01,2018-08-31
-47.962529034933900,-8.892024788335350,Cerrado,2017-09-01,2018-08-31
-47.944995276258600,-8.876879386643420,Cerrado,2017-09-01,2018-08-31
-47.953106419348700,-8.867239830482100,Cerrado,2017-09-01,2018-08-31
-47.959217221247200,-8.869761265098570,Cerrado,2017-09-01,2018-08-31
-47.945443231831600,-8.865826719873190,Cerrado,2017-09-01,2018-08-31
-47.941373990739300,-8.872086252256600,Cerrado,2017-09-01,2018-08-31
-47.938210655806500,-8.861110633766910,Cerrado,2017-09-01,2018-08-31
-47.929013071247200,-8.865201251987080,Cerrado,2017-09-01,2018-08-31
-47.933903493366800,-8.869449261323690,Cerrado,2017-09-01,2018-08-31
-47.932666522443100,-8.853867526285540,Cerrado,2017-09-01,2018-08-31
-47.924142469721900,-8.860286870430340,Cerrado,2017-09-01,2018-08-31
-47.921527791102900,-8.854834435660120,Cerrado,2017-09-01,2018-08-31
-47.918065664240500,-8.849917660270450,Cerrado,2017-09-01,2018-08-31
-47.929362217466400,-8.847321961616950,Cerrado,2017-09-01,2018-08-31
-47.913733496650700,-8.846256258257600,Cerrado,2017-09-01,2018-08-31
-47.916990134472800,-8.840036875447980,Cerrado,2017-09-01,2018-08-31
-47.905609707317200,-8.843916002730270,Cerrado,2017-09-01,2018-08-31
-47.896845031221000,-8.845069832676290,Cerrado,2017-09-01,2018-08-31
-47.891295143176700,-8.840837093305300,Cerrado,2017-09-01,2018-08-31
-47.886839898081000,-8.848425559644960,Cerrado,2017-09-01,2018-08-31
-47.882637182951700,-8.841110354749830,Cerrado,2017-09-01,2018-08-31
-47.873697688165600,-8.848195870430970,Cerrado,2017-09-01,2018-08-31
-47.864008843402300,-8.840351934971190,Cerrado,2017-09-01,2018-08-31
-47.866520961537900,-8.845071758081990,Pasture,2017-09-01,2018-08-31
-47.867364956322100,-8.850377529117330,Pasture,2017-09-01,2018-08-31
-47.859496019503400,-8.840169966459150,Cerrado,2017-09-01,2018-08-31
-47.850780575013400,-8.838459360026070,Pasture,2017-09-01,2018-08-31
-47.847750715771800,-8.836630439102970,Pasture,2017-09-01,2018-08-31
-47.839327556183900,-8.837839690773970,Pasture,2017-09-01,2018-08-31
-47.835482368385300,-8.834302167643870,Pasture,2017-09-01,2018-08-31
-47.819828363426000,-8.829152082015800,Pasture,2017-09-01,2018-08-31
-47.815798665044300,-8.834164324207590,Pasture,2017-09-01,2018-08-31
-47.813791159327000,-8.830777318012670,Pasture,2017-09-01,2018-08-31
-47.813041312206800,-8.824205209959500,Cerrado,2017-09-01,2018-08-31
-47.809070577932000,-8.820636523387130,Cerrado,2017-09-01,2018-08-31
-47.800435503707000,-8.822029135518780,Cerrado,2017-09-01,2018-08-31
-47.789188356312500,-8.808915972361090,Cerrado,2017-09-01,2018-08-31
-47.794363885041000,-8.808107693335770,Cerrado,2017-09-01,2018-08-31
-47.784264983043400,-8.789296212026500,Soy,2017-09-01,2018-08-31
-47.769769726008800,-8.788671823661840,Cerrado,2017-09-01,2018-08-31
-47.771236561916200,-8.781354634955170,Cerrado,2017-09-01,2018-08-31
-47.766026069311500,-8.783228834119020,Pasture,2017-09-01,2018-08-31
-47.747462407490800,-8.774977978593600,Urban_Area,2017-09-01,2018-08-31
-47.751184780844600,-8.765746191254770,Cerrado,2017-09-01,2018-08-31
-47.752768393780900,-8.760788171313620,Cerrado,2017-09-01,2018-08-31
-47.745951608755600,-8.751772447853390,Soy_Corn,2017-09-01,2018-08-31
-47.745974289403100,-8.748304923958950,Soy_Corn,2017-09-01,2018-08-31
-47.752107891234300,-8.752013159723750,Cerrado,2017-09-01,2018-08-31
-47.751427282806200,-8.746989181988130,Cerrado,2017-09-01,2018-08-31
-47.747757211441400,-8.737176428814130,Cerrado,2017-09-01,2018-08-31
-47.741770284720300,-8.737482994050940,Cerrado,2017-09-01,2018-08-31
-47.740113726284700,-8.731214557240770,Cerrado,2017-09-01,2018-08-31
-47.747100344833200,-8.723518401321300,Cerrado,2017-09-01,2018-08-31
-47.739362779806400,-8.724955099668370,Cerrado,2017-09-01,2018-08-31
-47.747662684884500,-8.719523470759490,Cerrado,2017-09-01,2018-08-31
-47.743112625508800,-8.704558799956690,Cerrado,2017-09-01,2018-08-31
-47.745152087828200,-8.694166187492560,Cerrado,2017-09-01,2018-08-31
-47.739921235033800,-8.692059612911920,Cerrado,2017-09-01,2018-08-31
-47.743984951087100,-8.681998312330760,Cerrado,2017-09-01,2018-08-31
-47.752424702231200,-8.672065090640430,Pasture,2017-09-01,2018-08-31
-47.747425599452200,-8.661458556269600,Cerrado,2017-09-01,2018-08-31
-47.749995896289000,-8.654467300919190,Cerrado,2017-09-01,2018-08-31
-47.750260748821000,-8.648154972302860,Cerrado,2017-09-01,2018-08-31
-47.752118673820500,-8.623336633981760,Campo_Cerrado,2017-09-01,2018-08-31
-47.765029912367800,-8.564101055173230,Cerrado,2017-09-01,2018-08-31
-47.762773444323600,-8.558165636797220,Cerrado,2017-09-01,2018-08-31
-47.773681014492200,-8.544283076613230,Cerrado,2017-09-01,2018-08-31
-47.769371048769500,-8.544379842035230,Cerrado,2017-09-01,2018-08-31
-47.772103775918000,-8.550756711200540,Cerrado,2017-09-01,2018-08-31
-47.770008131382600,-8.539097182631900,Soy,2017-09-01,2018-08-31
-47.769969791426000,-8.528382080299370,Cerrado,2017-09-01,2018-08-31
-47.775307430153400,-8.527975837708530,Cerrado,2017-09-01,2018-08-31
-47.775008826324300,-8.522324003467400,Cerrado,2017-09-01,2018-08-31
-47.769481056502000,-8.519077032923980,Cerrado,2017-09-01,2018-08-31
-47.772275985485300,-8.511405812166520,Cerrado,2017-09-01,2018-08-31
-47.781366456203100,-8.487196851920320,Cerrado,2017-09-01,2018-08-31
-47.786485432626100,-8.485722767024940,Cerrado,2017-09-01,2018-08-31
-47.794576002580600,-8.480448250499130,Cerrado,2017-09-01,2018-08-31
-47.793936550620000,-8.470596157695910,Pasture,2017-09-01,2018-08-31
-47.792553853911000,-8.465508966590090,Pasture,2017-09-01,2018-08-31
-47.782452698149100,-8.474109280621260,Pasture,2017-09-01,2018-08-31
-47.788730787318000,-8.461924272939240,Pasture,2017-09-01,2018-08-31
-47.781246070193200,-8.465568815671780,Pasture,2017-09-01,2018-08-31
-47.772584853536000,-8.455566755648520,Cerrado,2017-09-01,2018-08-31
-47.776279972669400,-8.455666413029110,Cerrado,2017-09-01,2018-08-31
-47.768297373127600,-8.451382300555600,Cerrado,2017-09-01,2018-08-31
-47.771858178779100,-8.446951950255610,Cerrado,2017-09-01,2018-08-31
